SHIPMENT_NUMBER,SHIPPER_ID,CARRIER_DISPLAY_ID,VEHICLE_SIZE,VEHICLE_BUILD_UP,FIRST_COLLECTION_POST_CODE,LAST_DELIVERY_POST_CODE,FIRST_COLLECTION_LATITUDE,FIRST_COLLECTION_LONGITUDE,LAST_DELIVERY_LATITUDE,LAST_DELIVERY_LONGITUDE,FIRST_COLLECTION_SCHEDULE_EARLIEST,FIRST_COLLECTION_SCHEDULE_LATEST,LAST_DELIVERY_SCHEDULE_EARLIEST,LAST_DELIVERY_SCHEDULE_LATEST
SEZHUK-240115-282020,369b3981-6399-439f-a654-7e90a2493c35,CAUK000803,Tractor Unit,Curtain-Side 13.6M Trailer,DN3 3FG,SP4 7SQ,53.537133,-1.037405,51.177012,-1.757833,2024-01-17T16:00:00.000Z,2024-01-17T18:00:00.000Z,2024-01-18T07:32:00.000Z,2024-01-18T08:00:00.000Z
SEZHUK-240113-281911,ee7cbc7b-4f14-44ac-9c6e-086d70a27141,CAUK000872,Tractor Unit,Box,DN3 3FF,BT36 4PX,53.537912,-1.03357,54.671797,-6.000939,2024-01-18T20:00:00.000Z,2024-01-18T23:00:00.000Z,2024-01-19T12:00:00.000Z,2024-01-19T13:00:00.000Z
SEZHUK-240110-280805,5df33b62-7c94-4442-a2fc-df27b1c4e45c,CAUK000880,Tractor Unit,Temperature-Controlled,EH54 8AS,BT36 4PX,55.9017,-3.580864,54.671797,-6.000939,2024-01-11T17:00:00.000Z,2024-01-11T17:30:00.000Z,2024-01-12T02:30:00.000Z,2024-01-12T03:00:00.000Z
SEZHUK-240113-281895,ee7cbc7b-4f14-44ac-9c6e-086d70a27141,CAUK000872,Tractor Unit,Box,DN3 3FF,DUBLIN,53.537912,-1.03357,53.407411,-6.238118,2024-01-13T20:00:00.000Z,2024-01-13T23:00:00.000Z,2024-01-15T14:00:00.000Z,2024-01-15T15:00:00.000Z
SEZHUK-240108-280064,9137ba81-0ea7-4ea0-83aa-2a3655f98a55,CAUK000250,Tractor Unit,Curtain-Side 13.6M Trailer,NN14 2WB,ASHBOURNE,52.451065,-0.822808,53.52341,-6.410445,2024-01-10T10:00:00.000Z,2024-01-10T10:30:00.000Z,2024-01-11T07:30:00.000Z,2024-01-11T08:00:00.000Z
SEZHUK-240118-283366,3244246f-e37c-4ba4-b9b3-61416a4449ae,CAUK000250,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,MULLINGAR,53.293393,-1.074008,53.525595,-7.321696,2024-01-19T06:00:00.000Z,2024-01-19T06:59:00.000Z,2024-01-23T19:30:00.000Z,2024-01-23T19:45:00.000Z
SEZHUK-240111-281504,e19e9bf3-fad9-4795-8489-1f89296f40dd,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,SK13 2NU,LE19 1WY,53.483205,-1.924197,52.601576,-1.18816,2024-01-12T10:00:00.000Z,2024-01-12T10:30:00.000Z,2024-01-12T16:30:00.000Z,2024-01-12T17:00:00.000Z
SEZHUK-240110-281031,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000224,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,LU5 4RZ,53.295391,-1.066283,51.893945,-0.518006,2024-01-15T06:00:00.000Z,2024-01-15T06:49:00.000Z,2024-01-15T16:25:00.000Z,2024-01-15T17:33:00.000Z
SEZHUK-240102-278221,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2024-01-12T03:15:00.000Z,2024-01-12T03:45:00.000Z,2024-01-12T05:00:00.000Z,2024-01-12T05:30:00.000Z
SEZHUK-240117-283046,e19e9bf3-fad9-4795-8489-1f89296f40dd,CAUK000509,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,LE19 1WY,53.501398,-2.64202,52.601576,-1.18816,2024-01-18T10:00:00.000Z,2024-01-18T10:30:00.000Z,2024-01-18T16:30:00.000Z,2024-01-18T17:00:00.000Z
SEZHUK-240112-281583,20dad921-61e2-4367-8d8c-c264f5b3e9d9,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,M17 1RW,LE17 4XN,53.47243,-2.332477,52.462306,-1.246071,2024-01-13T12:00:00.000Z,2024-01-13T12:30:00.000Z,2024-01-13T17:30:00.000Z,2024-01-13T18:00:00.000Z
SEZHUK-240102-278201,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2024-01-13T00:30:00.000Z,2024-01-13T01:00:00.000Z,2024-01-13T03:00:00.000Z,2024-01-13T03:30:00.000Z
SEZHUK-240111-281413,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2024-01-16T00:30:00.000Z,2024-01-16T01:00:00.000Z,2024-01-16T03:00:00.000Z,2024-01-16T03:30:00.000Z
SEZHUK-240116-282571,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-17T04:47:00.000Z,2024-01-17T05:47:00.000Z,2024-01-17T11:15:00.000Z,2024-01-17T11:45:00.000Z
SEZHUK-240112-281537,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000224,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,NN14 1QG,53.566639,-0.919839,52.43322,-0.734042,2024-01-16T07:00:00.000Z,2024-01-16T08:00:00.000Z,2024-01-16T16:02:00.000Z,2024-01-16T16:30:00.000Z
SEZHUK-240116-282375,40415fe3-e446-4d1e-b141-3698b0dc47f3,CAUK000096,Tractor Unit,Curtain-Side 13.6M Trailer,SS17 9DY,NG31 7UH,51.510091,0.459598,52.888113,-0.634948,2024-01-17T09:00:00.000Z,2024-01-17T09:30:00.000Z,2024-01-17T16:30:00.000Z,2024-01-17T17:00:00.000Z
SEZHUK-240111-281083,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000926,Tractor Unit,Curtain-Side 13.6M Trailer,WA7 4HP,BL9 7PJ,53.324964,-2.758291,53.592455,-2.270018,2024-01-12T07:30:00.000Z,2024-01-12T14:00:00.000Z,2024-01-15T12:02:00.000Z,2024-01-15T12:30:00.000Z
SEZHUK-240116-282652,e19e9bf3-fad9-4795-8489-1f89296f40dd,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,LE19 1WY,53.634051,-2.1142,52.601576,-1.18816,2024-01-17T10:00:00.000Z,2024-01-17T10:30:00.000Z,2024-01-17T16:30:00.000Z,2024-01-17T17:00:00.000Z
SEZHUK-240111-281297,192cd5b5-978c-4681-b206-2f4d04e081ec,CAUK000876,Tractor Unit,Curtain-Side 13.6M Trailer,BT66 6LN,DE14 1PT,54.465033,-6.359247,52.811918,-1.630808,2024-01-15T12:00:00.000Z,2024-01-17T11:00:00.000Z,2024-01-17T11:30:00.000Z,2024-01-17T12:00:00.000Z
SEZHUK-240115-282263,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-16T21:17:00.000Z,2024-01-16T22:17:00.000Z,2024-01-17T03:45:00.000Z,2024-01-17T04:15:00.000Z
SEZHUK-240118-283460,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000248,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,SP10 3UX,53.295391,-1.066283,51.212429,-1.518279,2024-01-19T20:00:00.000Z,2024-01-19T20:56:00.000Z,2024-01-22T08:10:00.000Z,2024-01-22T09:32:00.000Z
SEZHUK-240111-281090,51b64618-e8d6-4df3-838d-8e553f35a08d,CAUK000578,3.5 T Van,Box,ME16 0LE,WS11 7JZ,51.292639,0.493261,52.688219,-2.015907,2024-01-11T13:30:00.000Z,2024-01-11T14:00:00.000Z,2024-01-12T09:30:00.000Z,2024-01-12T10:00:00.000Z
SEZHUK-240119-283623,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,SK4 2JZ,53.295391,-1.066283,53.406521,-2.18479,2024-01-19T10:55:00.000Z,2024-01-19T11:49:00.000Z,2024-01-19T13:05:05.000Z,2024-01-19T14:23:05.000Z
SEZHUK-240109-280496,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000866,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-10T04:00:00.000Z,2024-01-10T05:00:00.000Z,2024-01-10T12:00:00.000Z,2024-01-10T13:00:00.000Z
SEZHUK-240112-281693,98d76108-ba01-441a-8425-641afdb920fb,CAUK000173,Tractor Unit,Box,BD12 7ER,BS35 3UT,53.753128,-1.722985,51.602493,-2.52138,2024-01-17T01:00:00.000Z,2024-01-17T01:30:00.000Z,2024-01-17T07:00:00.000Z,2024-01-17T07:30:00.000Z
SEZHUK-240110-280661,518e364c-41d3-4cd1-8cd6-0401d20abb27,CAUK001069,Tractor Unit,Temperature-Controlled,PE15 0UW,RG21 6AB,52.51939,-0.000971,51.269448,-1.103727,2024-01-19T01:30:00.000Z,2024-01-19T02:30:00.000Z,2024-01-19T06:30:00.000Z,2024-01-19T07:30:00.000Z
SEZHUK-240116-282638,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,N17 0QJ,53.295391,-1.066283,51.605784,-0.048194,2024-01-18T16:00:00.000Z,2024-01-18T16:56:00.000Z,2024-01-19T07:55:00.000Z,2024-01-19T09:17:00.000Z
SEZHUK-240112-281772,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000019,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-15T08:00:00.000Z,2024-01-15T09:00:00.000Z,2024-01-15T16:30:00.000Z,2024-01-15T17:30:00.000Z
SEZHUK-240103-278827,66a23663-0195-46f2-a5e4-da256bcba47b,CAUK001009,3.5T Van,LWB Van,NE11 0JY,DE74 2TR,54.922706,-1.607332,52.829374,-1.332134,2024-01-19T17:25:00.000Z,2024-01-19T18:25:00.000Z,2024-01-19T21:10:00.000Z,2024-01-19T22:10:00.000Z
SEZHUK-240109-280504,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000899,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-10T09:02:00.000Z,2024-01-10T10:02:00.000Z,2024-01-10T15:30:00.000Z,2024-01-10T16:00:00.000Z
SEZHUK-240116-282350,40415fe3-e446-4d1e-b141-3698b0dc47f3,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,WS10 7WL,B8 1AE,52.543992,-2.030867,52.482568,-1.868331,2024-01-17T09:00:00.000Z,2024-01-17T09:30:00.000Z,2024-01-17T13:30:00.000Z,2024-01-17T14:00:00.000Z
SEZHUK-240115-282105,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000647,Tractor Unit,Curtain-Side 13.6M Trailer,WA7 4HP,SS2 4DQ,53.324964,-2.758291,51.555665,0.724353,2024-01-17T07:30:00.000Z,2024-01-17T08:00:00.000Z,2024-01-17T14:30:00.000Z,2024-01-17T15:00:00.000Z
SEZHUK-240110-280689,bad2a1c4-4cf3-4157-864f-ce161784831f,CAUK000388,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,CM19 5BD,53.462845,-2.896967,51.775406,0.075337,2024-01-12T02:40:13.000Z,2024-01-12T02:41:13.000Z,2024-01-12T08:25:00.000Z,2024-01-12T08:55:00.000Z
SEZHUK-240110-280920,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000192,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-11T10:00:00.000Z,2024-01-11T11:00:00.000Z,2024-01-11T16:30:00.000Z,2024-01-11T17:00:00.000Z
SEZHUK-240116-282389,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000760,Tractor Unit,Curtain-Side 13.6M Trailer,L33 3AN,CV23 8BQ,53.470807,-2.849187,52.356984,-1.173373,2024-01-17T07:00:00.000Z,2024-01-17T07:00:00.000Z,2024-01-18T13:32:00.000Z,2024-01-18T14:00:00.000Z
SEZHUK-231228-277211,66a23663-0195-46f2-a5e4-da256bcba47b,CAUK001009,3.5T Van,LWB Van,DE74 2TR,RG2 0RP,52.829374,-1.332134,51.432237,-0.984601,2024-01-10T04:00:00.000Z,2024-01-10T05:00:00.000Z,2024-01-10T07:45:00.000Z,2024-01-10T08:45:00.000Z
SEZHUK-240110-280610,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000054,Tractor Unit,Curtain-Side 13.6M Trailer,DG16 5HT,L33 3AN,55.003467,-3.042858,53.470807,-2.849187,2024-01-15T10:00:00.000Z,2024-01-15T11:00:00.000Z,2024-01-15T15:00:00.000Z,2024-01-15T16:00:00.000Z
SEZHUK-240111-281433,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000912,3.5T Van,Box,BD5 8LZ,S35 2PW,53.766832,-1.740516,53.476537,-1.471065,2024-01-20T22:15:00.000Z,2024-01-20T23:15:00.000Z,2024-01-21T01:00:00.000Z,2024-01-21T01:30:00.000Z
SEZHUK-240103-278915,66a23663-0195-46f2-a5e4-da256bcba47b,CAUK001009,3.5T Van,LWB Van,BS32 0BF,DE74 2TR,51.54695,-2.551256,52.829374,-1.332134,2024-01-18T15:15:00.000Z,2024-01-18T16:15:00.000Z,2024-01-18T19:30:00.000Z,2024-01-18T20:30:00.000Z
SEZHUK-240112-281752,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-13T04:00:00.000Z,2024-01-13T05:00:00.000Z,2024-01-13T10:30:00.000Z,2024-01-13T11:00:00.000Z
SEZHUK-240111-281475,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000912,3.5T Van,Box,BD5 8LZ,S35 2PW,53.766832,-1.740516,53.476537,-1.471065,2024-01-17T22:15:00.000Z,2024-01-17T23:15:00.000Z,2024-01-18T01:00:00.000Z,2024-01-18T01:30:00.000Z
SEZHUK-240110-280990,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,EN9 3BZ,53.295391,-1.066283,51.679126,-0.001579,2024-01-12T15:00:00.000Z,2024-01-12T15:55:00.000Z,2024-01-13T10:55:00.000Z,2024-01-13T12:15:00.000Z
SEZHUK-240111-281373,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000979,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,EH54 8TB,53.295391,-1.066283,55.902768,-3.581976,2024-01-16T09:30:00.000Z,2024-01-16T10:22:00.000Z,2024-01-16T18:55:00.000Z,2024-01-16T20:09:00.000Z
SEZHUK-240108-280241,ee7cbc7b-4f14-44ac-9c6e-086d70a27141,CAUK000282,Tractor Unit,Tractor Only 6x2,DN3 3FF,DN3 3FF,53.537695,-1.031761,53.537695,-1.031761,2024-01-11T06:00:00.000Z,2024-01-11T07:00:00.000Z,2024-01-11T17:00:00.000Z,2024-01-11T18:00:00.000Z
SEZHUK-240116-282586,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000899,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-17T14:47:00.000Z,2024-01-17T15:47:00.000Z,2024-01-17T21:15:00.000Z,2024-01-17T21:45:00.000Z
SEZHUK-240107-279971,eb7a9df0-4875-43d8-9060-c79c35eae2fb,CAUK001068,Tractor Unit,Box 44ft,BD5 8LZ,EN3 7QP,53.764125,-1.740145,51.659325,-0.021793,2024-01-10T03:20:00.000Z,2024-01-10T05:00:00.000Z,2024-01-10T09:03:00.000Z,2024-01-10T12:43:00.000Z
SEZHUK-240117-282972,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000866,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,NP16 6UD,53.295391,-1.066283,51.614678,-2.674519,2024-01-19T10:00:00.000Z,2024-01-19T10:49:00.000Z,2024-01-19T17:55:00.000Z,2024-01-19T19:03:00.000Z
SEZHUK-240118-283531,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000689,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-19T07:00:00.000Z,2024-01-19T08:00:00.000Z,2024-01-20T13:30:00.000Z,2024-01-20T14:00:00.000Z
SEZHUK-240117-282893,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000029,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,LE9 8JE,53.566639,-0.919839,52.600338,-1.364144,2024-01-18T06:00:00.000Z,2024-01-18T18:00:00.000Z,2024-01-19T08:00:00.000Z,2024-01-19T15:59:00.000Z
SEZHUK-240111-281323,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000901,3.5T Van,Box,DE74 2HJ,CW1 6FB,52.849573,-1.348959,53.087056,-2.416485,2024-01-17T18:00:00.000Z,2024-01-17T18:30:00.000Z,2024-01-17T20:00:00.000Z,2024-01-17T21:30:00.000Z
SEZHUK-240111-281429,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000901,3.5T Van,Box,S35 2PW,RM9 6FF,53.476537,-1.471065,51.528556,0.143058,2024-01-20T00:45:00.000Z,2024-01-20T01:15:00.000Z,2024-01-20T05:30:00.000Z,2024-01-20T06:00:00.000Z
SEZHUK-240117-282664,369b3981-6399-439f-a654-7e90a2493c35,CAUK000192,Tractor Unit,Curtain-Side 13.6M Trailer,DN3 3FG,NR16 2JU,53.537133,-1.037405,52.469251,0.950736,2024-01-19T06:00:00.000Z,2024-01-19T18:00:00.000Z,2024-01-22T09:02:00.000Z,2024-01-22T09:30:00.000Z
SEZHUK-240116-282479,37c479e0-b988-4546-8b06-b32841ba779c,CAUK000484,Tractor Unit,Curtain-Side 13.6M Trailer,S9 1TZ,CW10 9JQ,53.397681,-1.401805,53.215501,-2.505481,2024-01-17T06:00:00.000Z,2024-01-19T10:00:00.000Z,2024-01-17T06:00:00.000Z,2024-01-19T17:00:00.000Z
SEZHUK-240108-280065,40415fe3-e446-4d1e-b141-3698b0dc47f3,CAUK000124,Tractor Unit,Curtain-Side 13.6M Trailer,SS17 9DY,LE67 1UA,51.510091,0.459598,52.700602,-1.340811,2024-01-12T06:00:00.000Z,2024-01-12T12:00:00.000Z,2024-01-15T07:00:00.000Z,2024-01-15T08:00:00.000Z
SEZHUK-240112-281741,98d76108-ba01-441a-8425-641afdb920fb,CAUK000766,Tractor Unit,Box,BD12 7ER,HP2 7PZ,53.753128,-1.722985,51.771553,-0.439081,2024-01-17T22:00:00.000Z,2024-01-17T22:30:00.000Z,2024-01-18T02:00:00.000Z,2024-01-18T02:30:00.000Z
SEZHUK-240105-279707,518e364c-41d3-4cd1-8cd6-0401d20abb27,CAUK001069,Tractor Unit,Temperature-Controlled,PE10 0AT,EN9 3BZ,52.768719,-0.35975,51.678414,-0.006624,2024-01-12T08:30:00.000Z,2024-01-12T09:30:00.000Z,2024-01-12T11:00:00.000Z,2024-01-12T18:00:00.000Z
SEZHUK-240105-279726,518e364c-41d3-4cd1-8cd6-0401d20abb27,CAUK001069,Tractor Unit,Temperature-Controlled,DN15,EN9 3BZ,53.618497,-0.665484,51.678414,-0.006624,2024-01-11T20:30:00.000Z,2024-01-11T21:30:00.000Z,2024-01-12T06:00:00.000Z,2024-01-12T18:00:00.000Z
SEZHUK-240103-278819,66a23663-0195-46f2-a5e4-da256bcba47b,CAUK001009,3.5T Van,LWB Van,DE74 2TR,L24 8RF,52.829374,-1.332134,53.349124,-2.876108,2024-01-19T04:45:00.000Z,2024-01-19T05:45:00.000Z,2024-01-19T09:00:00.000Z,2024-01-19T10:00:00.000Z
SEZHUK-240108-280278,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,UB6 0DS,53.295391,-1.066283,51.540816,-0.335782,2024-01-11T15:00:00.000Z,2024-01-11T15:55:00.000Z,2024-01-12T07:55:00.000Z,2024-01-12T09:15:00.000Z
SEZHUK-231227-276859,40415fe3-e446-4d1e-b141-3698b0dc47f3,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,WS10 7WL,LE67 1UA,52.543992,-2.030867,52.700602,-1.340811,2024-01-12T08:00:00.000Z,2024-01-12T08:30:00.000Z,2024-01-12T11:30:00.000Z,2024-01-12T12:00:00.000Z
SEZHUK-240110-280649,518e364c-41d3-4cd1-8cd6-0401d20abb27,CAUK001069,Tractor Unit,Temperature-Controlled,DN15,EN9 3BZ,53.618497,-0.665484,51.678414,-0.006624,2024-01-16T20:30:00.000Z,2024-01-16T21:30:00.000Z,2024-01-17T02:30:00.000Z,2024-01-17T03:30:00.000Z
SEZHUK-240111-281255,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-12T02:02:00.000Z,2024-01-12T03:02:00.000Z,2024-01-12T08:30:00.000Z,2024-01-12T09:00:00.000Z
SEZHUK-240109-280511,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-10T23:32:00.000Z,2024-01-11T00:32:00.000Z,2024-01-11T06:00:00.000Z,2024-01-11T06:30:00.000Z
SEZHUK-240116-282630,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000979,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,EH54 8QX,53.295391,-1.066283,55.896335,-3.53565,2024-01-18T16:00:00.000Z,2024-01-18T16:56:00.000Z,2024-01-19T11:55:00.000Z,2024-01-19T13:17:00.000Z
SEZHUK-240116-282635,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000091,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,SP4 7SQ,53.295391,-1.066283,51.177012,-1.757833,2024-01-19T12:00:00.000Z,2024-01-19T12:56:00.000Z,2024-01-19T19:55:00.000Z,2024-01-19T21:17:00.000Z
SEZHUK-240112-281832,eb7a9df0-4875-43d8-9060-c79c35eae2fb,CAUK000490,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.764125,-1.740145,51.771841,-0.439918,2024-01-13T21:20:00.000Z,2024-01-13T23:00:00.000Z,2024-01-14T05:00:00.000Z,2024-01-14T07:00:00.000Z
SEZHUK-240110-280604,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000257,Tractor Unit,Curtain-Side 13.6M Trailer,DG16 5HT,L33 3AN,55.003467,-3.042858,53.470807,-2.849187,2024-01-11T06:00:00.000Z,2024-01-11T15:00:00.000Z,2024-01-12T08:00:00.000Z,2024-01-12T15:59:00.000Z
SEZHUK-240111-281235,40415fe3-e446-4d1e-b141-3698b0dc47f3,CAUK000124,Tractor Unit,Curtain-Side 13.6M Trailer,SG1 2DL,LE67 1UA,51.900329,-0.217132,52.700602,-1.340811,2024-01-17T12:00:00.000Z,2024-01-17T16:00:00.000Z,2024-01-18T13:00:00.000Z,2024-01-18T13:00:00.000Z
SEZHUK-240111-281435,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000901,3.5T Van,Box,S35 2PW,LU5 4TP,53.476537,-1.471065,51.897307,-0.50593,2024-01-20T00:30:00.000Z,2024-01-20T01:00:00.000Z,2024-01-20T04:00:00.000Z,2024-01-20T04:30:00.000Z
SEZHUK-240109-280438,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000346,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,ME10 2FD,53.295391,-1.066283,51.371411,0.745506,2024-01-10T09:00:00.000Z,2024-01-10T09:55:00.000Z,2024-01-10T15:30:00.000Z,2024-01-10T16:00:00.000Z
SEZHUK-240116-282339,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK001028,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,NW1 0JW,53.566639,-0.919839,51.540763,-0.135267,2024-01-17T06:00:00.000Z,2024-01-17T18:00:00.000Z,2024-01-18T08:02:00.000Z,2024-01-18T08:30:00.000Z
SEZHUK-240113-281907,ee7cbc7b-4f14-44ac-9c6e-086d70a27141,CAUK000872,Tractor Unit,Box,DN3 3FF,BT36 4PX,53.537912,-1.03357,54.671797,-6.000939,2024-01-16T20:00:00.000Z,2024-01-16T23:00:00.000Z,2024-01-17T12:00:00.000Z,2024-01-17T13:00:00.000Z
SEZHUK-240111-281473,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2024-01-20T03:15:00.000Z,2024-01-20T03:45:00.000Z,2024-01-20T05:00:00.000Z,2024-01-20T05:30:00.000Z
SEZHUK-240112-281712,98d76108-ba01-441a-8425-641afdb920fb,CAUK000155,Tractor Unit,Box,BD12 7ER,RG19 4BQ,53.753128,-1.722985,51.398689,-1.232386,2024-01-17T19:00:00.000Z,2024-01-17T19:30:00.000Z,2024-01-18T02:00:00.000Z,2024-01-18T02:30:00.000Z
SEZHUK-240117-282851,8a5129c4-5613-47eb-b3be-383de5c55346,CAUK000888,Tractor Unit,Curtain-Side 13.6M Trailer,WN8 9QH,IM4 2AZ,53.528771,-2.765971,54.149865,-4.531765,2024-01-19T22:00:00.000Z,2024-01-19T22:30:00.000Z,2024-01-20T09:30:00.000Z,2024-01-20T10:00:00.000Z
SEZHUK-240119-283677,20dad921-61e2-4367-8d8c-c264f5b3e9d9,CAUK000269,Tractor Unit,Curtain-Side 13.6M Trailer,M17 1RW,OX11 7HJ,53.47243,-2.332477,51.619116,-1.256855,2024-01-20T10:00:00.000Z,2024-01-20T10:30:00.000Z,2024-01-20T15:30:00.000Z,2024-01-20T16:00:00.000Z
SEZHUK-240117-282885,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000116,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,SO40 2NB,53.566639,-0.919839,50.918466,-1.566884,2024-01-18T06:00:00.000Z,2024-01-18T18:00:00.000Z,2024-01-19T08:00:00.000Z,2024-01-19T15:59:00.000Z
SEZHUK-240112-281601,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000147,Tractor Unit,Curtain-Side 13.6M Trailer,WA7 4HP,EH11 4DG,53.324964,-2.758291,55.925706,-3.304433,2024-01-15T07:30:00.000Z,2024-01-15T14:00:00.000Z,2024-01-16T09:32:00.000Z,2024-01-16T10:00:00.000Z
SEZHUK-240105-279720,518e364c-41d3-4cd1-8cd6-0401d20abb27,CAUK001069,Tractor Unit,Temperature-Controlled,PE10 0AT,EN9 3BZ,52.768719,-0.35975,51.678414,-0.006624,2024-01-10T08:30:00.000Z,2024-01-10T09:30:00.000Z,2024-01-10T12:00:00.000Z,2024-01-10T13:00:00.000Z
